"","word","score","para_num","sent_num","word_num","score_smooth","co"
"11591","but",0,313,453,11591,1.8,"green"
"11592","with",0,313,453,11592,1.8,"green"
"11593","steadiness",0,313,453,11593,1.8,"green"
"11594","upon",0,313,453,11594,1.8,"green"
"11595","him",0,313,453,11595,1.8,"green"
"11596","tell",0,313,453,11596,1.68,"green"
"11597","me",0,313,453,11597,1.68,"green"
"11598","would",0,313,453,11598,1.72,"green"
"11599","you",0,313,453,11599,1.68,"green"
"11600","seek",0,313,453,11600,1.68,"green"
"11601","me",0,313,453,11601,1.6,"green"
"11602","out",0,313,453,11602,1.6,"green"
"11603","and",0,313,453,11603,1.56,"green"
"11604","try",0,313,453,11604,1.56,"green"
"11605","to",0,313,453,11605,1.56,"green"
"11606","win",4,313,453,11606,1.56,"green"
"11607","me",0,313,453,11607,1.6,"green"
"11608","now",0,313,453,11608,1.6,"green"
"11609","ah",0,313,454,11609,1.52,"green"
"11610","no",-1,313,454,11610,1.52,"green"
"11611","he",0,314,455,11611,1.52,"green"
"11612","seemed",0,314,455,11612,1.52,"green"
"11613","to",0,314,455,11613,1.48,"green"
"11614","yield",0,314,455,11614,1.4,"green"
"11615","to",0,314,455,11615,1.4,"green"
"11616","the",0,314,455,11616,1.4,"green"
"11617","justice",2,314,455,11617,1.36,"green"
"11618","of",0,314,455,11618,1.32,"green"
"11619","this",0,314,455,11619,1.24,"green"
"11620","supposition",0,314,455,11620,1.24,"green"
"11621","in",0,314,455,11621,1.24,"green"
"11622","spite",0,314,455,11622,1.24,"green"
"11623","of",0,314,455,11623,1.24,"green"
"11624","himself",0,314,455,11624,1.24,"green"
"11625","but",0,314,455,11625,1.24,"green"
"11626","he",0,314,455,11626,1.2,"green"
"11627","said",0,314,455,11627,1.2,"green"
"11628","with",0,314,455,11628,1.2,"green"
"11629","a",0,314,455,11629,1.2,"green"
"11630","struggle",-2,314,455,11630,1.2,"green"
"11631","you",0,314,455,11631,1.2,"green"
"11632","think",0,314,455,11632,1.2,"green"
"11633","not",0,314,455,11633,1.2,"green"
"11634","i",0,315,456,11634,1.2,"green"
"11635","would",0,315,456,11635,1.2,"green"
"11636","gladly",0,315,456,11636,1.2,"green"
"11637","think",0,315,456,11637,1.2,"green"
"11638","otherwise",0,315,456,11638,1.2,"green"
"11639","if",0,315,456,11639,1.12,"green"
"11640","i",0,315,456,11640,1.12,"green"
"11641","could",0,315,456,11641,1.12,"green"
"11642","she",0,315,456,11642,1.12,"green"
"11643","answered",0,315,456,11643,1.12,"green"
"11644","heaven",2,315,456,11644,1.12,"green"
"11645","knows",0,315,456,11645,1.12,"green"
"11646","when",0,315,457,11646,1.12,"green"
"11647","_i_",0,315,457,11647,1.12,"green"
"11648","have",0,315,457,11648,1.12,"green"
"11649","learned",0,315,457,11649,1.12,"green"
"11650","a",0,315,457,11650,1.2,"green"
"11651","truth",0,315,457,11651,1.2,"green"
"11652","like",2,315,457,11652,1.2,"green"
"11653","this",0,315,457,11653,1.2,"green"
"11654","i",0,315,457,11654,1.2,"green"
"11655","know",0,315,457,11655,1.12,"green"
"11656","how",0,315,457,11656,1.12,"green"
"11657","strong",2,315,457,11657,1.12,"green"
"11658","and",0,315,457,11658,1.24,"green"
"11659","irresistible",2,315,457,11659,1.24,"green"
"11660","it",0,315,457,11660,1.24,"green"
"11661","must",0,315,457,11661,1.24,"green"
"11662","be",0,315,457,11662,1.32,"green"
"11663","but",0,315,457,11663,1.32,"green"
"11664","if",0,315,457,11664,1.32,"green"
"11665","you",0,315,457,11665,1.32,"green"
"11666","were",0,315,457,11666,1.32,"green"
"11667","free",1,315,457,11667,1.32,"green"
"11668","to",0,315,457,11668,1.32,"green"
"11669","day",0,315,457,11669,1.32,"green"
"11670","to",0,315,457,11670,1.32,"green"
"11671","morrow",0,315,457,11671,1.32,"green"
"11672","yesterday",0,315,457,11672,1.32,"green"
"11673","can",0,315,457,11673,1.32,"green"
"11674","even",0,315,457,11674,1.32,"green"
"11675","i",0,315,457,11675,1.32,"green"
"11676","believe",0,315,457,11676,1.32,"green"
"11677","that",0,315,457,11677,1.32,"green"
"11678","you",0,315,457,11678,1.32,"green"
"11679","would",0,315,457,11679,1.32,"green"
"11680","choose",0,315,457,11680,1.32,"green"
"11681","a",0,315,457,11681,1.32,"green"
"11682","dowerless",0,315,457,11682,1.32,"green"
"11683","girl",0,315,457,11683,1.32,"green"
"11684","you",0,315,457,11684,1.4,"green"
"11685","who",0,315,457,11685,1.4,"green"
"11686","in",0,315,457,11686,1.4,"green"
"11687","your",0,315,457,11687,1.4,"green"
"11688","very",0,315,457,11688,1.4,"green"
"11689","confidence",2,315,457,11689,1.4,"green"
"11690","with",0,315,457,11690,1.52,"green"
"11691","her",0,315,457,11691,1.52,"green"
"11692","weigh",0,315,457,11692,1.4,"green"
"11693","everything",0,315,457,11693,1.4,"green"
"11694","by",0,315,457,11694,1.4,"green"
"11695","gain",2,315,457,11695,1.4,"green"
"11696","or",0,315,457,11696,1.32,"green"
"11697","choosing",0,315,457,11697,1.32,"green"
"11698","her",0,315,457,11698,1.32,"green"
"11699","if",0,315,457,11699,1.32,"green"
"11700","for",0,315,457,11700,1.32,"green"
"11701","a",0,315,457,11701,1.32,"green"
"11702","moment",0,315,457,11702,1.32,"green"
"11703","you",0,315,457,11703,1.32,"green"
"11704","were",0,315,457,11704,1.32,"green"
"11705","false",0,315,457,11705,1.32,"green"
"11706","enough",0,315,457,11706,1.32,"green"
"11707","to",0,315,457,11707,1.32,"green"
"11708","your",0,315,457,11708,1.32,"green"
"11709","one",0,315,457,11709,1.32,"green"
"11710","guiding",0,315,457,11710,1.32,"green"
"11711","principle",0,315,457,11711,1.44,"green"
"11712","to",0,315,457,11712,1.44,"green"
"11713","do",0,315,457,11713,1.44,"green"
"11714","so",0,315,457,11714,1.44,"green"
"11715","do",0,315,457,11715,1.44,"green"
"11716","i",0,315,457,11716,1.44,"green"
"11717","not",0,315,457,11717,1.44,"green"
"11718","know",0,315,457,11718,1.44,"green"
"11719","that",0,315,457,11719,1.44,"green"
"11720","your",0,315,457,11720,1.44,"green"
"11721","repentance",0,315,457,11721,1.44,"green"
"11722","and",0,315,457,11722,1.44,"green"
"11723","regret",-2,315,457,11723,1.52,"green"
"11724","would",0,315,457,11724,1.48,"green"
"11725","surely",0,315,457,11725,1.48,"green"
"11726","follow",0,315,457,11726,1.48,"green"
"11727","i",0,315,458,11727,1.48,"green"
"11728","do",0,315,458,11728,1.48,"green"
"11729","and",0,315,458,11729,1.48,"green"
"11730","i",0,315,458,11730,1.48,"green"
"11731","release",0,315,458,11731,1.56,"green"
"11732","you",0,315,458,11732,1.56,"green"
"11733","with",0,315,458,11733,1.56,"green"
"11734","a",0,315,458,11734,1.56,"green"
"11735","full",0,315,458,11735,1.56,"green"
"11736","heart",0,315,458,11736,1.56,"green"
"11737","for",0,315,458,11737,1.56,"green"
"11738","the",0,315,458,11738,1.56,"green"
"11739","love",3,315,458,11739,1.56,"green"
"11740","of",0,315,458,11740,1.48,"green"
"11741","him",0,315,458,11741,1.36,"green"
"11742","you",0,315,458,11742,1.36,"green"
"11743","once",0,315,458,11743,1.36,"green"
"11744","were",0,315,458,11744,1.44,"green"
"11745","illustration",0,316,459,11745,1.44,"green"
"11746","she",0,316,459,11746,1.44,"green"
"11747","left",0,316,459,11747,1.44,"green"
"11748","him",0,316,459,11748,1.44,"green"
"11749","and",0,316,459,11749,1.44,"green"
"11750","they",0,316,459,11750,1.44,"green"
"11751","parted",0,316,459,11751,1.52,"green"
"11752","he",0,317,460,11752,1.56,"green"
"11753","was",0,317,460,11753,1.56,"green"
"11754","about",0,317,460,11754,1.56,"green"
"11755","to",0,317,460,11755,1.56,"green"
"11756","speak",0,317,460,11756,1.56,"green"
"11757","but",0,317,460,11757,1.56,"green"
"11758","with",0,317,460,11758,1.56,"green"
"11759","her",0,317,460,11759,1.56,"green"
"11760","head",0,317,460,11760,1.56,"green"
"11761","turned",0,317,460,11761,1.56,"green"
"11762","from",0,317,460,11762,1.56,"green"
"11763","him",0,317,460,11763,1.56,"green"
"11764","she",0,317,460,11764,1.56,"green"
"11765","resumed",0,317,460,11765,1.56,"green"
"11766","you",0,318,461,11766,1.56,"green"
"11767","may",0,318,461,11767,1.56,"green"
"11768","the",0,318,461,11768,1.56,"green"
"11769","memory",0,318,461,11769,1.56,"green"
"11770","of",0,318,461,11770,1.56,"green"
"11771","what",0,318,461,11771,1.56,"green"
"11772","is",0,318,461,11772,1.56,"green"
"11773","past",0,318,461,11773,1.56,"green"
"11774","half",0,318,461,11774,1.56,"green"
"11775","makes",0,318,461,11775,1.56,"green"
"11776","me",0,318,461,11776,1.56,"green"
"11777","hope",2,318,461,11777,1.56,"green"
"11778","you",0,318,461,11778,1.56,"green"
"11779","will",0,318,461,11779,1.56,"green"
"11780","have",0,318,461,11780,1.56,"green"
"11781","pain",-2,318,461,11781,1.56,"green"
"11782","in",0,318,461,11782,1.56,"green"
"11783","this",0,318,461,11783,1.56,"green"
"11784","a",0,318,461,11784,1.56,"green"
"11785","very",0,318,461,11785,1.56,"green"
"11786","very",0,318,461,11786,1.56,"green"
"11787","brief",0,318,461,11787,1.56,"green"
"11788","time",0,318,461,11788,1.56,"green"
"11789","and",0,318,461,11789,1.56,"green"
"11790","you",0,318,461,11790,1.56,"green"
"11791","will",0,318,461,11791,1.6,"green"
"11792","dismiss",0,318,461,11792,1.6,"green"
"11793","the",0,318,461,11793,1.6,"green"
"11794","recollection",0,318,461,11794,1.6,"green"
"11795","of",0,318,461,11795,1.6,"green"
"11796","it",0,318,461,11796,1.56,"green"
"11797","gladly",0,318,461,11797,1.52,"green"
"11798","as",0,318,461,11798,1.52,"green"
"11799","an",0,318,461,11799,1.52,"green"
"11800","unprofitable",0,318,461,11800,1.52,"green"
"11801","dream",1,318,461,11801,1.52,"green"
"11802","from",0,318,461,11802,1.64,"green"
"11803","which",0,318,461,11803,1.6,"green"
"11804","it",0,318,461,11804,1.6,"green"
"11805","happened",0,318,461,11805,1.6,"green"
"11806","well",0,318,461,11806,1.6,"green"
"11807","that",0,318,461,11807,1.6,"green"
"11808","you",0,318,461,11808,1.52,"green"
"11809","awoke",0,318,461,11809,1.52,"green"
"11810","may",0,318,461,11810,1.44,"green"
"11811","you",0,318,461,11811,1.44,"green"
"11812","be",0,318,461,11812,1.44,"green"
"11813","happy",3,318,461,11813,1.24,"green"
"11814","in",0,318,461,11814,1.24,"green"
"11815","the",0,318,461,11815,1.24,"green"
"11816","life",0,318,461,11816,1.24,"green"
"11817","you",0,318,461,11817,1.24,"green"
"11818","have",0,318,461,11818,1.24,"green"
"11819","chosen",0,318,461,11819,1.24,"green"
"11820","she",0,319,462,11820,1.12,"green"
"11821","left",0,319,462,11821,1.12,"green"
"11822","him",0,319,462,11822,1.12,"green"
"11823","and",0,319,462,11823,1.04,"green"
"11824","they",0,319,462,11824,1.04,"green"
"11825","parted",0,319,462,11825,1.04,"green"
"11826","spirit",1,320,463,11826,1.04,"green"
"11827","said",0,320,464,11827,1.04,"green"
"11828","scrooge",0,320,464,11828,1.08,"green"
"11829","show",0,320,464,11829,1.16,"green"
"11830","me",0,320,464,11830,1.16,"green"
"11831","no",-1,320,464,11831,1.16,"green"
"11832","more",0,320,464,11832,1.16,"green"
"11833","conduct",0,320,465,11833,1.24,"green"
"11834","me",0,320,465,11834,1.24,"green"
"11835","home",0,320,465,11835,1.24,"green"
"11836","why",0,320,465,11836,1.24,"green"
"11837","do",0,320,465,11837,1.24,"green"
"11838","you",0,320,465,11838,1.24,"green"
"11839","delight",3,320,465,11839,1.24,"green"
"11840","to",0,320,465,11840,1.24,"green"
"11841","torture",-4,320,465,11841,1.24,"green"
"11842","me",0,320,465,11842,1.24,"green"
"11843","one",0,321,466,11843,1.24,"green"
"11844","shadow",0,321,466,11844,1.24,"green"
"11845","more",0,321,466,11845,1.24,"green"
"11846","exclaimed",0,321,467,11846,1.32,"green"
"11847","the",0,321,467,11847,1.32,"green"
"11848","ghost",-1,321,467,11848,1.32,"green"
"11849","no",-1,322,468,11849,1.32,"green"
"11850","more",0,322,468,11850,1.32,"green"
"11851","cried",-2,322,469,11851,1.32,"green"
"11852","scrooge",0,322,469,11852,1.32,"green"
"11853","no",-1,322,469,11853,1.32,"green"
"11854","more",0,322,469,11854,1.32,"green"
"11855","i",0,322,470,11855,1.32,"green"
"11856","don't",0,322,470,11856,1.16,"green"
"11857","wish",1,322,470,11857,1.16,"green"
"11858","to",0,322,470,11858,1.16,"green"
"11859","see",0,322,470,11859,1.16,"green"
"11860","it",0,322,470,11860,1.2,"green"
"11861","show",0,322,470,11861,1.2,"green"
"11862","me",0,322,470,11862,1.2,"green"
"11863","no",-1,322,470,11863,1.2,"green"
"11864","more",0,322,470,11864,1.2,"green"
"11865","but",0,323,471,11865,1.2,"green"
"11866","the",0,323,471,11866,1.2,"green"
"11867","relentless",-1,323,471,11867,1.12,"green"
"11868","ghost",-1,323,471,11868,1.12,"green"
"11869","pinioned",0,323,471,11869,1.12,"green"
"11870","him",0,323,471,11870,1.12,"green"
"11871","in",0,323,471,11871,1.16,"green"
"11872","both",0,323,471,11872,1.16,"green"
"11873","his",0,323,471,11873,1.16,"green"
"11874","arms",0,323,471,11874,1.16,"green"
"11875","and",0,323,471,11875,1.16,"green"
"11876","forced",-1,323,471,11876,1.16,"green"
"11877","him",0,323,471,11877,1.16,"green"
"11878","to",0,323,471,11878,1.28,"green"
"11879","observe",0,323,471,11879,1.36,"green"
"11880","what",0,323,471,11880,1.44,"green"
"11881","happened",0,323,471,11881,1.44,"green"
"11882","next",0,323,471,11882,1.44,"green"
"11883","they",0,324,472,11883,1.44,"green"
"11884","were",0,324,472,11884,1.44,"green"
"11885","in",0,324,472,11885,1.44,"green"
"11886","another",0,324,472,11886,1.44,"green"
"11887","scene",0,324,472,11887,1.44,"green"
"11888","and",0,324,472,11888,1.44,"green"
"11889","place",0,324,472,11889,1.4,"green"
"11890","a",0,324,472,11890,1.4,"green"
"11891","room",0,324,472,11891,1.4,"green"
"11892","not",0,324,472,11892,1.4,"green"
"11893","very",0,324,472,11893,1.4,"green"
"11894","large",0,324,472,11894,1.32,"green"
"11895","or",0,324,472,11895,1.32,"green"
"11896","handsome",0,324,472,11896,1.32,"green"
"11897","but",0,324,472,11897,1.32,"green"
"11898","full",0,324,472,11898,1.32,"green"
"11899","of",0,324,472,11899,1.32,"green"
"11900","comfort",2,324,472,11900,1.32,"green"
"11901","near",0,324,472,11901,1.32,"green"
"11902","to",0,324,472,11902,1.24,"green"
"11903","the",0,324,472,11903,1.24,"green"
"11904","winter",0,324,472,11904,1.24,"green"
"11905","fire",-2,324,472,11905,1.16,"green"
"11906","sat",0,324,472,11906,1.16,"green"
"11907","a",0,324,472,11907,1.08,"green"
"11908","beautiful",3,324,472,11908,1.08,"green"
"11909","young",0,324,472,11909,1,"green"
"11910","girl",0,324,472,11910,1,"green"
"11911","so",0,324,472,11911,1,"green"
"11912","like",2,324,472,11912,1,"green"
"11913","that",0,324,472,11913,1,"green"
"11914","last",0,324,472,11914,1,"green"
"11915","that",0,324,472,11915,0.88,"green"
"11916","scrooge",0,324,472,11916,0.88,"green"
"11917","believed",0,324,472,11917,0.84,"green"
"11918","it",0,324,472,11918,0.84,"green"
"11919","was",0,324,472,11919,0.84,"green"
"11920","the",0,324,472,11920,0.84,"green"
"11921","same",0,324,472,11921,0.84,"green"
"11922","until",0,324,472,11922,0.84,"green"
"11923","he",0,324,472,11923,0.84,"green"
"11924","saw",0,324,472,11924,0.84,"green"
"11925","_her_",0,324,472,11925,0.84,"green"
"11926","now",0,324,472,11926,0.84,"green"
"11927","a",0,324,472,11927,0.84,"green"
"11928","comely",0,324,472,11928,0.84,"green"
"11929","matron",0,324,472,11929,0.84,"green"
"11930","sitting",0,324,472,11930,0.84,"green"
"11931","opposite",0,324,472,11931,0.84,"green"
"11932","her",0,324,472,11932,0.84,"green"
"11933","daughter",0,324,472,11933,0.84,"green"
"11934","the",0,324,472,11934,0.92,"green"
"11935","noise",0,324,472,11935,0.92,"green"
"11936","in",0,324,472,11936,0.92,"green"
"11937","this",0,324,472,11937,0.92,"green"
"11938","room",0,324,472,11938,0.92,"green"
"11939","was",0,324,472,11939,0.84,"green"
"11940","perfectly",3,324,472,11940,0.84,"green"
"11941","tumultuous",0,324,472,11941,0.84,"green"
"11942","for",0,324,472,11942,0.84,"green"
"11943","there",0,324,472,11943,0.84,"green"
"11944","were",0,324,472,11944,0.84,"green"
"11945","more",0,324,472,11945,0.76,"green"
"11946","children",0,324,472,11946,0.76,"green"
"11947","there",0,324,472,11947,0.76,"green"
"11948","than",0,324,472,11948,0.76,"green"
"11949","scrooge",0,324,472,11949,0.76,"green"
"11950","in",0,324,472,11950,0.76,"green"
"11951","his",0,324,472,11951,0.76,"green"
"11952","agitated",0,324,472,11952,0.76,"green"
"11953","state",0,324,472,11953,0.76,"green"
"11954","of",0,324,472,11954,0.76,"green"
"11955","mind",0,324,472,11955,0.76,"green"
"11956","could",0,324,472,11956,0.76,"green"
"11957","count",0,324,472,11957,0.76,"green"
"11958","and",0,324,472,11958,0.76,"green"
"11959","unlike",0,324,472,11959,0.76,"green"
"11960","the",0,324,472,11960,0.76,"green"
"11961","celebrated",3,324,472,11961,0.76,"green"
"11962","herd",0,324,472,11962,0.76,"green"
"11963","in",0,324,472,11963,0.76,"green"
"11964","the",0,324,472,11964,0.76,"green"
"11965","poem",0,324,472,11965,0.76,"green"
"11966","they",0,324,472,11966,0.76,"green"
"11967","were",0,324,472,11967,0.76,"green"
"11968","not",0,324,472,11968,0.76,"green"
"11969","forty",0,324,472,11969,0.76,"green"
"11970","children",0,324,472,11970,0.76,"green"
"11971","conducting",0,324,472,11971,0.76,"green"
"11972","themselves",0,324,472,11972,0.76,"green"
"11973","like",2,324,472,11973,0.84,"green"
"11974","one",0,324,472,11974,0.84,"green"
"11975","but",0,324,472,11975,0.84,"green"
"11976","every",0,324,472,11976,0.84,"green"
"11977","child",0,324,472,11977,0.84,"green"
"11978","was",0,324,472,11978,0.84,"green"
"11979","conducting",0,324,472,11979,0.84,"green"
"11980","itself",0,324,472,11980,0.84,"green"
"11981","like",2,324,472,11981,0.84,"green"
"11982","forty",0,324,472,11982,0.88,"green"
"11983","the",0,324,472,11983,0.88,"green"
"11984","consequences",0,324,472,11984,0.88,"green"
"11985","were",0,324,472,11985,0.88,"green"
"11986","uproarious",0,324,472,11986,0.88,"green"
"11987","beyond",0,324,472,11987,0.88,"green"
"11988","belief",0,324,472,11988,0.88,"green"
"11989","but",0,324,472,11989,0.76,"green"
"11990","no",-1,324,472,11990,0.76,"green"
"11991","one",0,324,472,11991,0.76,"green"
"11992","seemed",0,324,472,11992,0.76,"green"
"11993","to",0,324,472,11993,0.76,"green"
"11994","care",2,324,472,11994,0.76,"green"
"11995","on",0,324,472,11995,0.76,"green"
"11996","the",0,324,472,11996,0.76,"green"
"11997","contrary",0,324,472,11997,0.76,"green"
"11998","the",0,324,472,11998,0.76,"green"
"11999","mother",0,324,472,11999,0.76,"green"
"12000","and",0,324,472,12000,0.76,"green"
"12001","daughter",0,324,472,12001,0.76,"green"
"12002","laughed",1,324,472,12002,0.76,"green"
"12003","heartily",0,324,472,12003,0.8,"green"
"12004","and",0,324,472,12004,0.8,"green"
"12005","enjoyed",0,324,472,12005,0.8,"green"
"12006","it",0,324,472,12006,0.8,"green"
"12007","very",0,324,472,12007,0.8,"green"
"12008","much",0,324,472,12008,0.8,"green"
"12009","and",0,324,472,12009,0.8,"green"
"12010","the",0,324,472,12010,0.8,"green"
"12011","latter",0,324,472,12011,0.8,"green"
"12012","soon",0,324,472,12012,0.8,"green"
"12013","beginning",0,324,472,12013,0.8,"green"
"12014","to",0,324,472,12014,0.8,"green"
"12015","mingle",0,324,472,12015,0.8,"green"
"12016","in",0,324,472,12016,0.8,"green"
"12017","the",0,324,472,12017,0.8,"green"
"12018","sports",0,324,472,12018,0.8,"green"
"12019","got",0,324,472,12019,0.8,"green"
